graph_key	row_kind	decision_surface	evidence_layer	applies_to_class	input_or_condition	exact_observation	semantic_status	measurement_label	measurement_method	control	negative_scope	span_start_va	span_end_va	file_off_start	file_off_end	span_sha256	support_spans	site_count	site_list	site_digest	prior_reference	prior_artifact_sha256	prior_claim_digest	source	source_file	source_size	source_sha256	nonclaim	blocker	required_next_evidence	claim_sha256	evidence_key
ARIG-IMG-031	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x005CB65D	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x005CB65D resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x005CB65C	0x005CB72D	0x001CAA5C	0x001CAB2D	5a60d6bd41ab5dc426831fb41daa822f702e4e0dc55c6085c707f8ce7290bae2	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x001CAA5D;call_sha256=346ac360c85d680d96f25f5a063493b6067d4c26dd662d558410af4121019e13;site=0x005CB65D;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	1486c7df511c599435946d345e77350bf0db6abc20b0bdd3e2063e6ca7440709	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	4280fdf0d7ebf3aefdb1911b2a7dfb12a8ee2f588d6b7f58e1d2414758a20d19	7fdad8a3557cc9f1bc0540382217d597dcff9a1b53e87fc9097dfc04e9ca1fd8
ARIG-IMG-032	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x005CB900	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x005CB900 resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x005CB8FF	0x005CB97B	0x001CACFF	0x001CAD7B	dd414f42399e8b7543e44c0bd16723dc67615ae65e7819a3a90ff4e9adf139dc	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x001CAD00;call_sha256=f962d8b71e79a793f1e2f2cee09762baf872b75a6566ffd74fce1c6d5d28eb93;site=0x005CB900;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	43969c39f3f9fd21f3cadb2a22973c6580341238c120a54b9c3ffb3eb0630e4c	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	c13d47f28d3ddbca18e718892170526c02ca5d55f694e9f5bedc2e6b66a75a44	63a085842494ab7c9ac16aabf26b57fdf95d6ba9ad32402f3b2730f8011695bb
ARIG-IMG-033	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x005CBA4B	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x005CBA4B resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x005CBA4A	0x005CBAC6	0x001CAE4A	0x001CAEC6	84e97ed19436f0f4ac03695bbc6c331dc606f70e79979d7ec1623550fc43b489	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x001CAE4B;call_sha256=9b5be2a78f25f1b31344ec8990c84839b1dd3da62a43450f58b266eecb1eb1bc;site=0x005CBA4B;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	59d37e464b3039ae610b135acb8ed95bb960be825acd097dc392ab0bb5dd5139	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	bbc47e7087bd4e6eff813ed678c0ba1dec28370a43a9226c2d9e49733d554eb0	35c3e296e02da9654be53dfcd4f1d9ac13c854afe808c665eb25f9ce237b0b94
ARIG-IMG-034	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x005CCE1C	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x005CCE1C resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x005CCE1B	0x005CCE90	0x001CC21B	0x001CC290	df15c302889a38be0c429cae92b279a5b03182c8576c2d3ccfbd2c66621518f2	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x001CC21C;call_sha256=94e89102db24a9e10b657941200430e4eba6d329802d6da800074d4f63fd8fdb;site=0x005CCE1C;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	ddd11da1aa93dd9a4ada6ef3749b757426a88bdacafe6d5db57e453835904fb0	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	0d0a46913b7fb9f74efcfc71abb98451e6c2f4fa7595d02bd408f435d5b8ea90	e3db55dd9520d1209a44ad3462ad16b05da83222819761e3922193e591aad510
ARIG-IMG-035	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x005CE765	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x005CE765 resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x005CE764	0x005CE7FF	0x001CDB64	0x001CDBFF	5c942e8f631d1b4b81af5e7c23abeadd7a19defc087dcc78e6f470dc6afcadc2	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x001CDB65;call_sha256=876a611f015d7dfde7b17488624fab2e4acdbd6628b833f8e9194840ea48a7b7;site=0x005CE765;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	894e3867a270a60d395ca154be0d0069f678f285da8afd1d1120428abbebdd97	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	6f194ee2d5f3c94608e1ed75a89e6d9f3469f56b6e679d73dc38c8c426d082d2	104e2dfdc7937758bb7a8fd8c47008ead285dc92f34d2db9ca46dd1f3c510d2a
ARIG-IMG-036	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x00616802	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x00616802 resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x00616790	0x00616827	0x00215B90	0x00215C27	4008a0568145fd75ae18286dd1582ceabe8393b98fa4f7b78648827b68075cc2	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x00215C02;call_sha256=a8c3981cf55fa6fb4558dcfbd1f41bfa60bed32fe1891baed580788774b1d2e7;site=0x00616802;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	e6672074891946ba1d8fa7aca73345fa6f34657d0b2a6e712c31406a62b6876f	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	cfa86c56d0f928e0cf490319d048a5b2cf10da7c35530126db31dd0e6df239b1	e9c33ad9883b9f75315d87549d6736bfc84b56fdcbeeec73812746f390012207
ARIG-IMG-037	RELATION_CALLSITE_TALK_INTERACT	relation_callsite_0x00619790	STATIC_NATIVE	CNetNPC	instruction-start E8 call at 0x00619790 resolves to 0x0043C380	The decoder-validated call is in a bounded talk/interact-adjacent surrounding-output family.	PROVEN_ROLE_ONLY	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=talk_interact;category_count=4;category_digest=f52ceac16be1a10bfd89cd9ccaeae0fd559df0d0ca6e40b8bde23e353f3e13cf	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x00619777	0x006197D2	0x00218B77	0x00218BD2	5aa039fe2b8e8a6dce5c6c01e7abf03b9bc82f4507475bdfcd29a5b94b82ef45	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=talk_interact;file=0x00218B90;call_sha256=fadb4509b1b5bb3be7a89391248b8962c16f83c183879c70ed1aa06065ec6c02;site=0x00619790;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	606536895cced4ad4d82679c07691fc8bdabef14418e6b5c01d551c142093b75	PF_ATTR_ROLE_DISCRIMINATOR.tsv:CNETNPC_INTERACTION_ACTION_GATE@d9d1012a4b996401b1f14587604449f9081430ad7286b581d9ffcaf516327448	3e8d99dd9fd9c8717e27d3ec8d43e2599a6037fc366e58637aff3a5cc8d5ec73	bcb17acf39008af97f104d92b1d6a39e421b22cfcadc26a370773960f608da85	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Original-server input assignment and per-call runtime branch remain open.	PROPOSED: Source-separated runtime branch/input evidence only if original policy is required.	69c3ff61fc38ffc0721c3be6a4a8d976921972c9737887a9134eae0271746e2e	c409a0dab973517ddc118be448bdcde72de552029b658edea7c22d3f86b2af4f
ARIG-IMG-038	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x006EC52B	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x006EC52B resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x006EC4EB	0x006EC66E	0x002EB8EB	0x002EBA6E	012a97bcb1bcc08e016ede4c30170330cbb398b717f7ee1e43d8d13c85aa3ab5	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x002EB92B;call_sha256=26ab52cc96428505c6b28a85ec9ed5d5d0fbaf617741dad0fec75de2bf952801;site=0x006EC52B;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	998d1732ce69a2422b511b11585358251ceb1720a0438cdaa73813be632c61f3	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	0ed239fae9ada58d8dad235f560060ce0092521bace3c59c0fe8eb461fbf8829	19438ac77130bd6db682377e574ea3f0dabdefd652e4b26386e4b6f01e352d1c
ARIG-IMG-039	RELATION_CALLSITE_UNRESOLVED	relation_callsite_0x00735839	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x00735839 resolves to 0x0043C380	The decoder-validated call has no safe named surrounding-output family in this bounded audit and remains UNRESOLVED.	UNRESOLVED	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=unresolved;category_count=11;category_digest=f5a7c13a186b7f68dd854918a82a4d686454c868b13104cd85e20fc518250318	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x007357FD	0x00735A34	0x00334BFD	0x00334E34	be3373627febe5b74838dbcac45feac13b4f10db537076a9dec0cf5fb536140a	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=unresolved;file=0x00334C39;call_sha256=fb2219e740f03f755642bb31ee2d1c567a65f2171dc73b65a7661e609b8ba83e;site=0x00735839;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	20b0027892f66de1d6dfddc75287543195e0a92cb8c5b2563907e9a34af9127c	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Typed receiver and downstream result remain unresolved.	PROPOSED: Exact typed receiver plus downstream consumer proof for this site.	10e68084609d8c92ccf8e14a96fe818d13e39127780ca2932a6d5663d6b3d7eb	2fff06d10549bd45d77d54e8d72fbed09e3d0a8afd9b151913c936ba292eeab5
ARIG-IMG-040	RELATION_CALLSITE_ENEMY_TARGET_TARGET_STATE	relation_callsite_0x00750AE1	STATIC_NATIVE	UNKNOWN	instruction-start E8 call at 0x00750AE1 resolves to 0x0043C380	The decoder-validated call is in a bounded enemy-target or target-state surrounding-output family.	PROVEN_ROLE_ONLY	MEASURED	Whole file-backed executable-section E8+rel32 byte-pattern census followed by an actual Capstone 5.0.6 x86-32 skipdata linear sweep anchored at .text 0x00401000 proves the call boundary/target. An independent manual static-disassembly review of this exact pinned local window assigns only the bounded surrounding-output family; the generator revalidates the reviewed exact per-key category map and partition digest but does not infer the family name. Site and partition digests are SHA256 of ASCII lines joined by LF with one terminal LF.	decoder=capstone-5.0.6;decoder_mode=x86-32;decoder_anchor=0x00401000;skipdata=1;all_count=31;classification=independent_manual_static_review;partition_digest=cb7fba008530670622f2babe15c92a2ae7485c658ce4a1b80076b04483e32b87;category=enemy_target_target_state;category_count=10;category_digest=d05aaef9d22f04636012c8d84b5502f5e2de5f1910f3914073a39cb3770859b0	Direct E8 sites and the named bounded local output family only; no CFG/runtime reachability or completeness for indirect, dynamic, alias, or tail-call routes.	0x00750AE0	0x00750B52	0x0034FEE0	0x0034FF52	0c4d83e8f0791769bb4bb1dcd86782de1c855a0e2a9f2ad6bbf40b08a35d125c	relation_predicate=VA:0x0043C380..0x0043C63C@file:0x0003B780..0x0003BA3C@sha256:1d99f8557252742914c4f7358853aac06f0b54603f78a4b4d073aaea2afcbd89	1	category=enemy_target_target_state;file=0x0034FEE1;call_sha256=8b1efa5c0cfe42c81dd466f210e302ebaca0e7605992290542bd10c05cf62fcd;site=0x00750AE1;size=5;opcode=E8;target=0x0043C380;decoder=capstone-5.0.6;mode=x86-32;anchor=0x00401000;skipdata=1	2bda6ad84acfc30239199b3ebace6d3a5b0b89d7986f3366040db8c2d1ee9778	PF_MONSTER_COLOR_MECHANISM_JOIN.tsv:MCMJ-IMG-004@6c5d1647a4ab5d48f53802b77739ac1ab7743523bf3e891b2892afcdeaaeb86f	dfaf5f31380c3ce6a0cfffd6b8778e1a28154b6438f5f404067b402c3d324190	4dbc857ea37aed46f9afb44cb3e718c496d0635f4ee95f06491c3c744e9764af	IMAGE	PF_ROOT://GameClient/GameClient.local.bin	14759424	9627211412ac60d50ad189ce5a629443ce928ec23a9f8d219dfb2b157028b623	The category is not a relation-domain or actor-role label and does not name true/false as NPC, monster, friendly, hostile, talkable, or attackable.	Original-server input assignment and per-call runtime branch remain open.	PROPOSED: Source-separated runtime branch/input evidence only if original policy is required.	dd2ae086b3d53fe84669d054f51d778a6075afb2a984da7d8bc22f9e9add3882	4c149be76bef0a4d9b110d731f74add2654b74e0591e79afc9bc3fee5651ee25
